case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-1.35,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0447,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.40,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0398,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039799999999999953,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.45,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0355,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03549999999999985,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.50,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0316,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03159999999999996,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.55,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0282,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02820000000000013,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.60,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0251,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02509999999999993,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.65,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0224,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224000000000001,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.70,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.02,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999914,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.75,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0178,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017799999999999996,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.80,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0158,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579999999999998,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.85,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0141,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014100000000000066,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.90,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0126,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012599999999999997,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.95,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0112,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01120000000000005,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-2.00,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999957,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
